cellID,x,y,depth,depth2,logslope,tpi,distance2canyons,distance2canyons2,seafloortemperature,seafloorcurrents_mean,npp_mean,seafloorsalinity
1225552,613500,2598500,-5.50328064,2.828887701,0.420843214,0.001856941,0.155507073,-0.942007244,0.601230145,0.890975654,-0.085501745,0.855091214
1225553,615500,2598500,-5.390814304,2.553180456,0.432260454,-0.051187128,0.157245815,-0.942755282,0.597349942,1.195266604,-0.073468499,0.85429734
1225554,617500,2598500,-5.24330616,2.204904795,0.440646797,0.048513584,0.159011975,-0.943509817,0.595698953,1.536296487,-0.063185088,0.85329932
1225555,619500,2598500,-5.098071098,1.876778841,0.377432376,0.115315095,0.160805255,-0.944270551,0.591212153,1.97010541,-0.05840705,0.853140593
1225556,621500,2598500,-4.976294041,1.612955451,0.253188699,0.170378655,0.1626257,-0.945037186,0.585779965,2.434840679,-0.054804243,0.853253961
1225557,623500,2598500,-4.890193462,1.432647228,0.068888403,0.297934681,0.164473087,-0.945809305,0.572062075,2.689704418,-0.065735146,0.85379833
1225558,625500,2598500,-4.87889576,1.409371257,0.038463604,0.17308864,0.166347355,-0.946586788,0.555582285,2.874611616,-0.082257621,0.854478776
1225559,627500,2598500,-4.892997742,1.43843925,-0.083797023,0.111588746,0.168248326,-0.947369039,0.542503655,2.812347889,-0.092928737,0.855136573
1225560,629500,2598500,-4.904805183,1.462883234,-0.056313209,0.443416893,0.170175806,-0.948155999,0.530558825,2.667694807,-0.101731166,0.85581702
1225561,631500,2598500,-5.070999146,1.8172369,0.260206163,-0.0374997,0.172129706,-0.948947191,0.522171438,2.357629776,-0.105550207,0.856384099
1225562,633500,2598500,-5.223556042,2.159421682,0.178586796,-0.155321568,0.174109861,-0.949742436,0.514969766,1.992427707,-0.107655101,0.856905758
1225563,635500,2598500,-5.33643198,2.423019648,-0.074235432,-0.134465113,0.176116183,-0.950541317,0.509060323,1.445773244,-0.109091319,0.856905758
1225564,637500,2598500,-5.404887676,2.587199688,-0.397644669,-0.062582858,0.178148478,-0.951343477,0.503581583,0.838634968,-0.106541567,0.856724322
1225565,639500,2598500,-5.443418026,2.681042194,-0.18895942,0.066582225,0.180206582,-0.952148616,0.500198543,0.340329528,-0.098548427,0.856746972
1225566,641500,2598500,-5.497190952,2.813734055,0.200092375,0.163162544,0.18229039,-0.952956438,0.497514129,-0.121698484,-0.093508489,0.856860399
1228885,611500,2596500,-5.438022614,2.667838573,0.391393244,0.167625248,0.148341224,-0.938869417,0.603289664,0.828101873,-0.104926907,0.854909778
1228886,613500,2596500,-5.357123375,2.472301006,0.290683419,0.021963784,0.150061131,-0.939630568,0.593111515,0.943273902,-0.096450493,0.85479635
1228887,615500,2596500,-5.259192944,2.241687298,0.298531026,-0.013394301,0.151808709,-0.940398812,0.588122129,1.07855773,-0.078214779,0.854251981
1228888,617500,2596500,-5.12941885,1.946360111,0.320364475,0.052857976,0.153583705,-0.941173613,0.584862292,1.220545411,-0.06234071,0.853594184
1228889,619500,2596500,-4.988763809,1.639496684,0.24584353,0.173727781,0.155386016,-0.941954911,0.579686582,1.400103211,-0.057541505,0.853526175
1228890,621500,2596500,-4.881465435,1.414657712,0.030127082,0.204042584,0.15721564,-0.942742288,0.573872328,1.592184186,-0.05385825,0.853684962
1228891,623500,2596500,-4.817455769,1.284340501,-0.27128309,0.191883355,0.159072235,-0.943535566,0.562464118,1.655436993,-0.061959051,0.854093194
1228892,625500,2596500,-4.785834789,1.221015215,-0.391292095,0.21899806,0.160955876,-0.944334209,0.549191296,1.675747037,-0.072751746,0.854592204
1228893,627500,2596500,-4.805447102,1.260209799,-0.28390342,0.23051995,0.16286622,-0.945138037,0.536996365,1.569487572,-0.082568817,0.855159283
1228894,629500,2596500,-4.894155502,1.440831184,0.07296823,0.155730367,0.164803252,-0.945946693,0.525160849,1.421038151,-0.091733247,0.855749011
1228895,631500,2596500,-5.025599957,1.718531847,0.255806386,0.134423673,0.166766793,-0.946759939,0.516185999,1.279035091,-0.09617196,0.856248021
1228896,633500,2596500,-5.191981316,2.08727169,0.19865118,-0.076411523,0.168756694,-0.947577238,0.508164823,1.13918066,-0.100464001,0.856746972
1228897,635500,2596500,-5.33096981,2.410060644,-0.057013299,-0.281155616,0.170772731,-0.948398471,0.50235182,0.949404418,-0.110537529,0.856837749
1228898,637500,2596500,-5.395578861,2.564683199,-0.539254844,-0.268927604,0.172814935,-0.94922322,0.497274935,0.742987335,-0.114738531,0.856792331
1228899,639500,2596500,-5.383302689,2.535080433,-0.602159619,0.080788702,0.174883127,-0.950051188,0.494187474,0.569933653,-0.098291971,0.856860399
1228900,641500,2596500,-5.386347294,2.542412281,-0.175110683,0.338032454,0.176977023,-0.950881958,0.491763204,0.408001423,-0.086591087,0.856951118
1228901,643500,2596500,-5.461239338,2.724795818,0.257169604,0.427050859,0.17909655,-0.951715231,0.490968883,0.322314709,-0.08967372,0.856973827
1232217,607500,2594500,-5.554649353,2.957741261,0.500706553,0.177853703,0.139515564,-0.934884131,0.611585736,0.791560113,-0.13905333,0.854773641
1232218,609500,2594500,-5.401324749,2.578574896,0.370421797,0.265380085,0.141188413,-0.935649753,0.604014695,0.903991342,-0.127776742,0.854682922
1232219,611500,2594500,-5.304066658,2.346531153,0.170409545,0.207009047,0.142889217,-0.936423361,0.594780862,0.959301889,-0.116602995,0.854592204
1232220,613500,2594500,-5.243436337,2.205205917,0.064052522,0.045903809,0.14461796,-0.937204421,0.584993005,0.995572329,-0.104955032,0.854501486
1232221,615500,2594500,-5.160902023,2.016931057,0.088480964,0.028901655,0.146374375,-0.937992871,0.578894377,0.961848915,-0.089132376,0.854229331
1232222,617500,2594500,-5.052006721,1.775770187,0.129475087,0.065184996,0.148158386,-0.938788235,0.574025512,0.904794395,-0.075442135,0.853889048
1232223,619500,2594500,-4.927176476,1.509463906,0.057161596,0.18464914,0.149969891,-0.939590335,0.56816113,0.830100954,-0.068181477,0.853934467
1232224,621500,2594500,-4.829806805,1.309263825,-0.227618665,0.230592981,0.151808709,-0.940398812,0.56196481,0.749527633,-0.060725451,0.854093194
1232225,623500,2594500,-4.787152767,1.223639965,-0.576601148,0.077148065,0.153674588,-0.941213191,0.55286622,0.621169329,-0.057607736,0.854388058
1232226,625500,2594500,-4.758852482,1.16752851,-0.746768653,0.043890953,0.155567601,-0.942033291,0.542800248,0.476882756,-0.062060058,0.854728281
1232227,627500,2594500,-4.736512661,1.123627663,-0.307001531,0.420506507,0.157487497,-0.942858875,0.531489134,0.326626986,-0.072555467,0.855181932
1232228,629500,2594500,-4.885941029,1.423875451,0.228067562,-0.013374987,0.15943417,-0.943689466,0.519762933,0.174381495,-0.081605889,0.855680943
1232229,631500,2594500,-5.037150383,1.743507862,0.265193403,-0.056872625,0.161407456,-0.944524825,0.51020062,0.200440392,-0.087591819,0.856134593
1232230,633500,2594500,-5.177294254,2.053946972,0.094189584,-0.088136792,0.163407162,-0.945364535,0.501359761,0.285933703,-0.09791787,0.856610894
1232231,635500,2594500,-5.266273499,2.258137226,-0.185620874,-0.018295171,0.165433124,-0.946208239,0.495643288,0.453035325,-0.116309941,0.856769681
1232232,637500,2594500,-5.342707157,2.437934637,-0.349063039,-0.170275852,0.167485327,-0.947055817,0.490968317,0.647339463,-0.118054338,0.856860399
1232233,639500,2594500,-5.36201334,2.483991623,-0.738331676,-0.108076453,0.169563517,-0.947906733,0.488176435,0.799537957,-0.094108202,0.856951118
1232234,641500,2594500,-5.352103233,2.46031785,-0.645718813,0.295600116,0.171667591,-0.948760748,0.48601222,0.937701225,-0.078683235,0.857041836
1232235,643500,2594500,-5.406762123,2.591740608,0.15454483,0.596525609,0.173797473,-0.949617445,0.485310376,1.094543576,-0.076478854,0.857019186
1235551,607500,2592500,-5.441177368,2.675556183,0.381553233,0.208717704,0.134048998,-0.932348788,0.587402642,0.765544534,-0.153369904,0.854955137
1235552,609500,2592500,-5.304805279,2.348269224,0.135723829,0.2503739,0.135730505,-0.933134139,0.579272926,0.836521745,-0.140554264,0.854864419
1235553,611500,2592500,-5.223633289,2.159599781,-0.154403225,0.190652087,0.137440056,-0.933927596,0.570933342,0.841637135,-0.127187923,0.854864419
1235554,613500,2592500,-5.173463821,2.045280695,-0.264388472,0.059244193,0.139177635,-0.93472892,0.562523782,0.824798644,-0.114671394,0.854887068
1235555,615500,2592500,-5.107769012,1.898232102,-0.175890326,0.0264307,0.140942991,-0.935537755,0.556449115,0.71839577,-0.10126543,0.854773641
1235556,617500,2592500,-5.021435738,1.709550023,-0.082804084,0.027510459,0.142736092,-0.936353862,0.551152527,0.58213824,-0.092984989,0.854614913
1235557,619500,2592500,-4.920816898,1.496187091,-0.099344075,0.092511564,0.144556805,-0.937176883,0.54488337,0.436451763,-0.088715933,0.854728281
1235558,621500,2592500,-4.834012985,1.317775965,-0.288327843,0.137317106,0.146404907,-0.93800652,0.538290024,0.287622452,-0.0803487,0.854955137
1235559,623500,2592500,-4.776113033,1.201684952,-0.54923737,0.110066585,0.148280248,-0.938842416,0.530306637,0.1787512,-0.071666338,0.855227292
1235560,625500,2592500,-4.727210045,1.105450153,-0.999342561,0.212299213,0.150182828,-0.939684272,0.521859944,0.083199143,-0.068827763,0.855544865
1235561,627500,2592500,-4.709401131,1.070816636,-0.420196861,0.550335526,0.15211226,-0.940531671,0.512699068,0.066776931,-0.071220256,0.855907738
1235562,629500,2592500,-4.843742371,1.337512136,0.246619478,0.238160968,0.154068679,-0.941384375,0.50330019,0.076731123,-0.074927703,0.85629338
1235563,631500,2592500,-5.042286873,1.75464499,0.30143401,-0.149141163,0.15605168,-0.942242026,0.495477945,0.231378123,-0.079900809,0.856701612
1235564,633500,2592500,-5.191668987,2.086561203,0.0342099,-0.304015279,0.158061311,-0.943104327,0.488181412,0.434255749,-0.099696442,0.857109904
1235565,635500,2592500,-5.251018047,2.222738504,-0.60772413,-0.113754697,0.160097346,-0.943970978,0.484310955,0.705147028,-0.126417339,0.857200623
1235566,637500,2592500,-5.249934196,2.220229149,-0.528990686,0.191842899,0.162159652,-0.944841504,0.481582552,0.998709738,-0.117443435,0.857177973
1235567,639500,2592500,-5.324288845,2.394236803,-0.344969511,-0.173830196,0.164248019,-0.945715547,0.480169445,1.176962972,-0.085988052,0.857177973
1235568,641500,2592500,-5.356924057,2.471824884,-0.015976412,0.181733951,0.16636236,-0.946592987,0.47919476,1.31678009,-0.067985803,0.857177973
1235569,643500,2592500,-5.507121086,2.838457346,0.543599069,0.189516202,0.16850251,-0.947473228,0.478999913,1.4618361,-0.060487442,0.857109904
1238884,605500,2590500,-5.539925575,2.920620918,0.458483487,0.091511473,0.126923233,-0.928967118,0.565688968,0.630455256,-0.179263353,0.85531801
1238885,607500,2590500,-5.371907711,2.507696629,0.234821394,0.178392678,0.128585011,-0.929763496,0.557693124,0.664110303,-0.167548567,0.855250001
1238886,609500,2590500,-5.262705803,2.249844074,-0.103922307,0.15460293,0.13027519,-0.930568635,0.54913795,0.682446122,-0.152240634,0.855204642
1238887,611500,2590500,-5.196809769,2.098259926,-0.427451938,0.090751596,0.131993666,-0.931382358,0.541972876,0.641017675,-0.136678979,0.85531801
1238888,613500,2590500,-5.149851799,1.992082715,-0.508450747,0.009069427,0.133740172,-0.932204008,0.535271168,0.579667866,-0.125602305,0.855476797
1238889,615500,2590500,-5.09365654,1.867034316,-0.365995497,-0.017116427,0.135514632,-0.933033586,0.529597998,0.432694525,-0.114616051,0.855499506
1238890,617500,2590500,-5.021115303,1.708859563,-0.255043715,0.007186336,0.137316942,-0.933870614,0.524267554,0.257180095,-0.112042397,0.855476797
1238891,619500,2590500,-4.943032265,1.542689323,-0.215486556,0.038387734,0.139146924,-0.934714794,0.517688334,0.101586863,-0.110768884,0.855680943
1238892,621500,2590500,-4.869598866,1.39028275,-0.22235091,0.072989568,0.141004413,-0.935565829,0.510692775,-0.047366109,-0.097139724,0.855930448
1238893,623500,2590500,-4.802901268,1.255106211,-0.269241601,0.138820559,0.142889217,-0.936423361,0.503426433,-0.066384591,-0.082886063,0.856270671
1238894,625500,2590500,-4.751722813,1.153480172,-0.390458614,0.271788061,0.144801334,-0.937287033,0.496069819,-0.042091828,-0.075944461,0.856610894
1238895,627500,2590500,-4.767953873,1.185513377,-0.242373407,0.283928573,0.1467406,-0.938156605,0.489481509,0.134595752,-0.072951049,0.856905758
1238896,629500,2590500,-4.874877453,1.401113749,0.064487576,0.053999901,0.148706749,-0.939031601,0.483149171,0.362081349,-0.071382664,0.857177973
1238897,631500,2590500,-4.999243259,1.661885262,0.229742467,0.079666704,0.15069966,-0.939911842,0.477842927,0.632158577,-0.071851723,0.857495487
1238898,633500,2590500,-5.175024033,2.048809767,0.108354747,-0.324440807,0.152719289,-0.940796971,0.472878605,0.916432738,-0.094073124,0.857858419
1238899,635500,2590500,-5.249050617,2.21818471,-0.587710083,-0.238807157,0.154765427,-0.941686571,0.471437335,1.206751585,-0.12351314,0.857790351
1238900,637500,2590500,-5.244574547,2.207835436,-2.125427246,0.079426482,0.156837896,-0.942580223,0.471170336,1.499085307,-0.103964284,0.857563555
1238901,639500,2590500,-5.208346844,2.124581814,-0.621896327,0.673766792,0.15893653,-0.94347775,0.471497148,1.603661299,-0.071885593,0.857450128
1238902,641500,2590500,-5.295235634,2.325787544,0.453172952,0.97408092,0.161061227,-0.944378734,0.472021848,1.645651817,-0.054493044,0.8573367
1242218,605500,2588500,-5.457012177,2.714396715,0.344355226,0.189604327,0.121453278,-0.926312149,0.534714401,0.610407233,-0.191229165,0.855975807
1242219,607500,2588500,-5.325369358,2.396793842,0.021494545,0.188886687,0.12312372,-0.927128375,0.527650833,0.576035142,-0.181123883,0.855930448
1242220,609500,2588500,-5.248883247,2.217797756,-0.315939784,0.08481925,0.124822728,-0.92795366,0.520890653,0.521134138,-0.162833735,0.855885088
1242221,611500,2588500,-5.193939686,2.091726303,-0.511372209,0.019605091,0.126550138,-0.928787589,0.515645802,0.420268178,-0.145084321,0.855998516
1242222,613500,2588500,-5.146769047,1.985165477,-0.566013217,-0.025299432,0.128305659,-0.929629922,0.510905921,0.304080755,-0.137750477,0.856179953
1242223,615500,2588500,-5.096012592,1.872233152,-0.502959847,-0.036194813,0.130089313,-0.930480361,0.50702405,0.120094091,-0.129356921,0.856179953
1242224,617500,2588500,-5.035190582,1.739263773,-0.432246983,0.01958457,0.131900817,-0.931338429,0.503428221,-0.08649227,-0.132618293,0.856134593
1242225,619500,2588500,-4.982028961,1.625149012,-0.324980795,0.00793897,0.133740172,-0.932204008,0.49890554,-0.216941938,-0.133758441,0.856270671
1242226,621500,2588500,-4.927875996,1.510926485,-0.197690338,0.029942185,0.135607123,-0.93307668,0.494073808,-0.322012931,-0.111092784,0.856452107
1242227,623500,2588500,-4.878634453,1.408833981,-0.095827423,0.065361232,0.137501568,-0.933956027,0.489464462,-0.232267663,-0.091450475,0.856656253
1242228,625500,2588500,-4.844307423,1.338660598,-0.064570002,0.142327219,0.13942343,-0.934841871,0.484929204,-0.077584051,-0.080296382,0.856837749
1242229,627500,2588500,-4.850348473,1.350951076,-0.11810296,0.17332463,0.141372427,-0.935733736,0.48103255,0.213615239,-0.07188832,0.857064545
1242230,629500,2588500,-4.899426937,1.451737523,-0.195162401,0.158978105,0.14334847,-0.936631262,0.477348924,0.550319314,-0.065507725,0.857291341
1242231,631500,2588500,-4.972847939,1.605640054,0.010886334,0.300468385,0.145351395,-0.937534332,0.474425882,0.885144591,-0.062577814,0.857495487
1242232,633500,2588500,-5.110572338,1.904445291,0.143714339,0.116691202,0.147381097,-0.938442409,0.471756309,1.219343543,-0.084870279,0.857676983
1242233,635500,2588500,-5.223405838,2.159076691,0.083594747,0.214974776,0.149437413,-0.939355195,0.471445829,1.535310149,-0.10671939,0.857563555
1242234,637500,2588500,-5.287103653,2.306734085,0.298275828,0.382698596,0.151520163,-0.940272272,0.471921712,1.845199227,-0.075871877,0.8573367
1242235,639500,2588500,-5.279667854,2.28935194,0.629561901,1.173589706,0.153629139,-0.941193342,0.472421378,1.943521738,-0.046027217,0.857223332
1242236,641500,2588500,-5.446225166,2.687918425,0.899811327,1.142140865,0.155764297,-0.942118227,0.472928882,1.971322417,-0.03877775,0.857155263
1245552,605500,2586500,-5.401893139,2.579949379,0.127958044,0.273927629,0.115985908,-0.923607409,0.502956629,0.601017475,-0.200040668,0.856769681
1245553,607500,2586500,-5.312572956,2.36656332,-0.216039509,0.14920111,0.117665187,-0.924443603,0.497497559,0.492413044,-0.191310212,0.856724322
1245554,609500,2586500,-5.253368855,2.228182077,-0.3987872,0.031032208,0.119373038,-0.925289094,0.493272632,0.357410014,-0.176803425,0.856678963
1245555,611500,2586500,-5.196971893,2.098629475,-0.464922518,0.000602753,0.121109456,-0.926143646,0.490196437,0.192808837,-0.162479594,0.856769681
1245556,613500,2586500,-5.141821861,1.974079251,-0.63081485,0.044361122,0.122874089,-0.927006721,0.487503111,0.018341655,-0.154488266,0.856905758
1245557,615500,2586500,-5.097792149,1.87616241,-0.718517542,0.081855193,0.124667026,-0.927878201,0.485875875,-0.201472759,-0.149062127,0.856837749
1245558,617500,2586500,-5.061759472,1.797032475,-0.434209287,0.11516542,0.126487896,-0.928757668,0.48460409,-0.436402708,-0.154716,0.856724322
1245559,619500,2586500,-5.031767368,1.731856465,-0.209492296,0.093585297,0.128336728,-0.929644823,0.482926726,-0.530025423,-0.150460258,0.856746972
1245560,621500,2586500,-4.99779892,1.658795118,-0.08355099,0.102712855,0.130213231,-0.93053925,0.481114239,-0.576546013,-0.122200906,0.85681504
1245561,623500,2586500,-4.975102901,1.610426426,0.012875033,0.065139726,0.132117406,-0.931440711,0.479808509,-0.371733338,-0.09843865,0.85681504
1245562,625500,2586500,-4.959398746,1.57716763,0.088600285,0.085498251,0.134048998,-0.932348788,0.47867161,-0.083143421,-0.081877165,0.856792331
1245563,627500,2586500,-4.958799362,1.575901747,0.117726095,0.143479407,0.136007905,-0.933263242,0.477506578,0.296368122,-0.068199925,0.856951118
1245564,629500,2586500,-4.973263741,1.606522202,0.114645727,0.270964801,0.137993947,-0.934183598,0.476332217,0.706186712,-0.057297748,0.857177973
1245565,631500,2586500,-5.008123398,1.680916429,0.241570815,0.581149995,0.140006959,-0.935109556,0.475748092,1.088866115,-0.05563017,0.857200623
1245566,633500,2586500,-5.119164944,1.923524499,0.54808563,0.762600482,0.142046854,-0.936040819,0.475360811,1.462499142,-0.073220812,0.857177973
1245567,635500,2586500,-5.297886848,2.332010269,0.848081172,0.904341877,0.144113436,-0.936977029,0.47574842,1.806187034,-0.078234136,0.857041836
1248885,603500,2584500,-5.519723415,2.86993289,0.121284463,0.127541915,0.108861931,-0.920006216,0.49678418,0.595681787,-0.213902995,0.857041836
1248886,605500,2584500,-5.406161785,2.590286493,-0.081883654,0.160961404,0.110521212,-0.92085278,0.490862817,0.5274086,-0.210103005,0.856883109
1248887,607500,2584500,-5.335028648,2.41968894,-0.264291674,0.046094537,0.112209328,-0.92170918,0.487489253,0.346462697,-0.203501031,0.856792331
1248888,609500,2584500,-5.271375179,2.270011663,-0.30931899,-0.006307956,0.113926202,-0.922575176,0.484965086,0.127959386,-0.193192527,0.856724322
1248889,611500,2584500,-5.20195055,2.109977007,-0.397056162,0.053099401,0.115671724,-0.92345041,0.482744187,-0.094782569,-0.183582917,0.856837749
1248890,613500,2584500,-5.14092207,1.972064734,-0.724956334,0.210786089,0.11744564,-0.924334586,0.480624378,-0.318937451,-0.176276296,0.857019186
1248891,615500,2584500,-5.135077953,1.95899415,-0.418223649,0.121868506,0.119247772,-0.925227284,0.48008123,-0.442890465,-0.16916655,0.856928468
1248892,617500,2584500,-5.143867493,1.978661656,-0.118984677,0.011035209,0.121078208,-0.926128268,0.480063677,-0.533443034,-0.166020095,0.856724322
1248893,619500,2584500,-5.130707264,1.949234605,0.027113236,0.020207439,0.122936495,-0.92703712,0.479656726,-0.496020108,-0.152586609,0.856701612
1248894,621500,2584500,-5.10782671,1.898359776,0.111016616,0.074170731,0.124822728,-0.92795366,0.479120016,-0.415938854,-0.12547861,0.856724322
1248895,623500,2584500,-5.092128754,1.8636657,0.181993797,0.10879308,0.126736641,-0.928877354,0.478763014,-0.153836682,-0.101807378,0.856678963
1248896,625500,2584500,-5.092220783,1.863868117,0.259084404,0.117962293,0.128678143,-0.929808021,0.478465885,0.16893886,-0.080680765,0.856610894
1248897,627500,2584500,-5.107025146,1.896584272,0.34909606,0.133655339,0.130647048,-0.930745125,0.477753341,0.558154345,-0.062177099,0.856746972
1248898,629500,2584500,-5.136164188,1.961421847,0.464956254,0.210556731,0.132643178,-0.931688488,0.476902366,0.969516337,-0.046746992,0.856951118
1248899,631500,2584500,-5.195489883,2.095254898,0.642077684,0.421643019,0.134666368,-0.932637632,0.476466119,1.34428668,-0.046236496,0.856973827
1248900,633500,2584500,-5.36600256,2.493540525,0.888262749,0.397733778,0.13671653,-0.933592379,0.476168036,1.706859708,-0.05911896,0.856905758
1252219,603500,2582500,-5.520226002,2.87119031,-0.058015745,0.127590805,0.103391163,-0.91718173,0.486528456,0.533611476,-0.22268939,0.857291341
1252220,605500,2582500,-5.441832066,2.677159071,-0.182408333,0.046353463,0.105059199,-0.918048382,0.485323578,0.432393283,-0.221419811,0.856792331
1252221,607500,2582500,-5.373456955,2.511413336,-0.194740728,-0.013388266,0.106756337,-0.918925226,0.484196067,0.179736301,-0.217784941,0.856588244
1252222,609500,2582500,-5.296476841,2.328700304,-0.191387042,0.019108366,0.108482309,-0.919811904,0.483094275,-0.123399965,-0.211680159,0.856497467
1252223,611500,2582500,-5.216277599,2.142728567,-0.358450055,0.182690576,0.110236943,-0.92070806,0.481290907,-0.402417928,-0.205032527,0.856678963
1252224,613500,2582500,-5.183558464,2.068141699,-0.356310368,0.256072074,0.112020142,-0.921613395,0.47925368,-0.673396409,-0.198410884,0.856928468
1252225,615500,2582500,-5.225067616,2.162893772,-0.049832512,0.01402824,0.113831826,-0.922527671,0.47940442,-0.657591939,-0.184599981,0.856792331
1252226,617500,2582500,-5.252107143,2.225260258,0.050459329,-0.051095992,0.115671724,-0.92345041,0.480284512,-0.546193659,-0.17219837,0.856542885
1252227,619500,2582500,-5.252218246,2.225517511,0.120201938,-0.018250508,0.117539749,-0.924381256,0.480623007,-0.34631899,-0.149639472,0.856474817
1252228,621500,2582500,-5.24468708,2.208095312,0.197681293,0.023469657,0.119435713,-0.92531997,0.4807809,-0.116952263,-0.122512102,0.856497467
1252229,623500,2582500,-5.248223782,2.216271162,0.298312277,0.038270045,0.121359445,-0.926266253,0.480587661,0.183180362,-0.101939842,0.856452107
1252230,625500,2582500,-5.262625217,2.249657393,0.405118257,0.089052588,0.123310938,-0.92721957,0.480277479,0.506901383,-0.082649864,0.856429458
1252231,627500,2582500,-5.29612875,2.327883482,0.508956671,0.12853235,0.125289842,-0.928179681,0.479257703,0.879618108,-0.058665622,0.856542885
1252232,629500,2582500,-5.357777596,2.47386384,0.620770276,0.143840939,0.127296165,-0.92914623,0.478001505,1.268666625,-0.036252186,0.856724322
1252233,631500,2582500,-5.463576317,2.730549812,0.748576224,0.191201329,0.129329711,-0.930118859,0.476982594,1.616940141,-0.036856737,0.856746972
1255553,603500,2580500,-5.549495697,2.944730997,-0.127756774,0.139166996,0.097922988,-0.914307475,0.488566071,0.391707391,-0.232729346,0.856474817
1255554,605500,2580500,-5.48897171,2.793320894,-0.157777682,0.020620875,0.099600039,-0.915194392,0.489295125,0.287074983,-0.23399289,0.855862379
1255555,607500,2580500,-5.418806076,2.620979309,-0.10425704,0.011272405,0.101306193,-0.916091919,0.487936586,0.02247235,-0.234167382,0.85581702
1255556,609500,2580500,-5.335755825,2.421414137,-0.087122552,0.103966452,0.103041276,-0.9169994,0.485882401,-0.295453459,-0.232271776,0.855975807
1255557,611500,2580500,-5.264244556,2.253420353,-0.176603436,0.288311571,0.104805194,-0.917916775,0.484144568,-0.495060354,-0.226828709,0.856134593
1255558,613500,2580500,-5.273943424,2.275996208,-0.015197827,0.195406303,0.106597863,-0.918843567,0.482512355,-0.6552279,-0.220893279,0.85629338
1255559,615500,2580500,-5.335535049,2.420890331,0.124142557,-0.029483277,0.108419009,-0.91977948,0.482234746,-0.540186882,-0.195351839,0.856248021
1255560,617500,2580500,-5.374619484,2.514204264,0.14027302,-0.067384146,0.110268548,-0.920724154,0.482408702,-0.333410174,-0.173682988,0.856134593
1255561,619500,2580500,-5.3820467,2.53205657,0.174283639,-0.006662244,0.112146296,-0.921677291,0.482358545,-0.076192223,-0.146682635,0.856111884
1255562,621500,2580500,-5.382903576,2.534119129,0.240632787,0.0788,0.114052176,-0.922638476,0.482233524,0.197839409,-0.119536534,0.856134593
1255563,623500,2580500,-5.41166544,2.603632927,0.362800658,0.058393784,0.115985908,-0.923607409,0.481841564,0.504997015,-0.103030086,0.856179953
1255564,625500,2580500,-5.45940876,2.720290899,0.497843355,0.055353075,0.1179474,-0.924583673,0.481360674,0.82319653,-0.085456684,0.856225312
1255565,627500,2580500,-5.521771431,2.875058174,0.611382365,0.085824169,0.119936578,-0.925566971,0.480318129,1.165602207,-0.053682845,0.85631603
1255601,699500,2580500,-5.318350792,2.380198956,1.340281129,0.040632963,0.19682698,-0.958384991,0.531966686,0.636888623,0.027994405,0.850940406
1255602,701500,2580500,-5.096406937,1.873103738,1.259431958,0.369608074,0.19695814,-0.958432317,0.602701604,1.001123548,0.036562756,0.840756238
1255603,703500,2580500,-5.044036865,1.758444309,1.123514891,0.721238256,0.197118402,-0.958490074,0.637931645,1.485035539,0.060974628,0.836537421
1255604,705500,2580500,-5.213289738,2.135887146,1.003536224,0.381247014,0.197307765,-0.958558261,0.661326766,2.008839607,0.079821855,0.834291875
1255605,707500,2580500,-5.442080498,2.677767277,0.963841438,-0.001772237,0.197526321,-0.958636999,0.650636435,2.429824591,0.075420335,0.83608377
1258833,495500,2578500,-5.342380524,2.437157393,1.623607874,1.37237072,0.048097935,-0.885758877,0.4893246,-0.050970864,-0.165241048,0.856542885
1258834,497500,2578500,-5.09821558,1.877097964,1.667946696,1.340425491,0.04804749,-0.885727823,0.486081272,-0.015783768,-0.172843754,0.856951118
1258835,499500,2578500,-4.998483181,1.660258532,1.705593824,1.315609932,0.048030708,-0.885717452,0.481241047,-0.002055728,-0.180795759,0.8573367
1258836,501500,2578500,-4.989485264,1.641036272,1.734761715,1.51797545,0.04804749,-0.885727823,0.475868553,0.004519232,-0.179285139,0.857699633
1258837,503500,2578500,-5.095941544,1.872076154,1.762587667,1.752366543,0.048097935,-0.885758877,0.471012652,0.002369291,-0.180065393,0.858130574
1258838,505500,2578500,-5.358037472,2.474484682,1.793759108,1.932512999,0.048181947,-0.885810614,0.466329038,-0.002688982,-0.183863565,0.858584225
1258888,605500,2578500,-5.554629803,2.957692862,-0.069606163,-0.005260789,0.094143562,-0.912290931,0.496436864,0.124989182,-0.237747818,0.854660273
1258889,607500,2578500,-5.483530521,2.779833794,-0.018839434,0.040514663,0.095858909,-0.9132092,0.494021833,-0.131637439,-0.243320033,0.854841709
1258890,609500,2578500,-5.411632061,2.603551865,0.037608813,0.140807465,0.097603276,-0.914137781,0.490223438,-0.441071659,-0.251666993,0.85531801
1258891,611500,2578500,-5.366780758,2.495404243,0.091137722,0.264284045,0.099376567,-0.915076494,0.488433897,-0.516038835,-0.248972371,0.855454147
1258892,613500,2578500,-5.39210844,2.556302786,0.20784232,0.186182767,0.101178698,-0.916024983,0.487314135,-0.512850642,-0.237054348,0.855476797
1258893,615500,2578500,-5.460978508,2.724152803,0.254645199,0.003271676,0.103009492,-0.91698283,0.486234099,-0.312079996,-0.20141156,0.855567515
1258894,617500,2578500,-5.509667873,2.844809771,0.242177114,-0.04820798,0.104868762,-0.917949677,0.485167474,-0.045448802,-0.170889169,0.855658293
